period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2019-06,CA,California,ALL,all sectors,15545558.0,18.36,3572.15729,19458.26464,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AR,Arkansas,TRA,transportation,2.0,11.94,0.0042,0.0352,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AR,Arkansas,RES,residential,1396395.0,10.34,154.58165,1494.54481,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AR,Arkansas,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AR,Arkansas,IND,industrial,35108.0,6.35,93.52978,1472.36422,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AR,Arkansas,COM,commercial,198546.0,9.1,95.04081,1044.59196,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AR,Arkansas,ALL,all sectors,1630051.0,8.55,343.15644,4011.5362,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AZ,Arizona,TRA,transportation,2.0,11.07,0.11719,1.0585,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AZ,Arizona,RES,residential,2838308.0,12.73,461.21097,3623.37895,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AZ,Arizona,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AZ,Arizona,IND,industrial,7943.0,6.34,74.37549,1172.50901,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AZ,Arizona,COM,commercial,326471.0,10.8,293.17714,2715.31244,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AZ,Arizona,ALL,all sectors,3172724.0,11.03,828.88078,7512.25889,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AK,Alaska,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AK,Alaska,RES,residential,289437.0,23.41,30.36724,129.70259,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AK,Alaska,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AK,Alaska,IND,industrial,1138.0,16.66,16.45256,98.76085,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AK,Alaska,COM,commercial,55105.0,20.09,41.44732,206.32228,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AK,Alaska,ALL,all sectors,345680.0,20.3,88.26711,434.78571,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AL,Alabama,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AL,Alabama,RES,residential,2250283.0,12.66,373.12585,2946.16891,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AL,Alabama,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AL,Alabama,IND,industrial,7283.0,6.0,165.42539,2756.08082,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AL,Alabama,COM,commercial,368822.0,11.48,238.99199,2082.28345,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,AL,Alabama,ALL,all sectors,2626388.0,9.99,777.54323,7784.53318,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,HI,Hawaii,RES,residential,438104.0,32.45,76.33267,235.2173,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,HI,Hawaii,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,HI,Hawaii,IND,industrial,821.0,25.9,80.81354,312.07967,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,HI,Hawaii,COM,commercial,59898.0,29.37,76.71387,261.15435,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,HI,Hawaii,ALL,all sectors,498823.0,28.93,233.86008,808.45132,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,GA,Georgia,TRA,transportation,1.0,6.41,0.86934,13.56419,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,GA,Georgia,RES,residential,4409565.0,12.82,685.20082,5345.5055,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,GA,Georgia,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,GA,Georgia,IND,industrial,24072.0,6.21,168.81964,2718.56888,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,GA,Georgia,COM,commercial,584638.0,10.0,419.7539,4196.79812,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,GA,Georgia,ALL,all sectors,5018276.0,10.38,1274.6437,12274.43669,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,FL,Florida,TRA,transportation,2.0,8.27,0.60974,7.36952,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,FL,Florida,RES,residential,9554727.0,11.76,1457.25208,12392.30433,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,FL,Florida,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,FL,Florida,IND,industrial,23971.0,7.73,111.51151,1442.62239,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,FL,Florida,COM,commercial,1238613.0,9.21,809.49796,8792.32437,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,FL,Florida,ALL,all sectors,10817313.0,10.51,2378.87129,22634.62061,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,DC,District of Columbia,TRA,transportation,3.0,9.97,2.76529,27.73874,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,DC,District of Columbia,RES,residential,282017.0,12.1,25.43452,210.12547,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,DC,District of Columbia,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,DC,District of Columbia,IND,industrial,1.0,8.13,1.48644,18.28068,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,DC,District of Columbia,COM,commercial,26465.0,11.83,81.16013,686.19032,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KY,Kentucky,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KY,Kentucky,RES,residential,1989281.0,11.24,237.88252,2115.49986,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KY,Kentucky,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KY,Kentucky,IND,industrial,6161.0,5.74,138.17103,2408.44196,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KY,Kentucky,COM,commercial,309970.0,10.5,175.69253,1673.0374,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KY,Kentucky,ALL,all sectors,2305412.0,8.9,551.74608,6196.97922,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KS,Kansas,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KS,Kansas,RES,residential,1277266.0,13.34,168.17314,1260.80099,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NY,New York,RES,residential,7230549.0,18.53,718.05594,3875.68239,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NY,New York,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NY,New York,IND,industrial,7612.0,5.36,82.1624,1533.66568,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NY,New York,COM,commercial,1122927.0,14.82,910.51524,6142.61863,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NY,New York,ALL,all sectors,8361096.0,14.77,1740.47666,11783.70432,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NM,New Mexico,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NM,New Mexico,RES,residential,894038.0,12.97,74.11929,571.5256,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NM,New Mexico,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NM,New Mexico,IND,industrial,9491.0,5.42,39.45567,727.63941,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NM,New Mexico,COM,commercial,145105.0,10.41,82.78701,795.3278,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NM,New Mexico,ALL,all sectors,1048634.0,9.38,196.36197,2094.49281,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NJ,New Jersey,TRA,transportation,7.0,9.56,2.45898,25.71112,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NJ,New Jersey,RES,residential,3592363.0,15.94,420.39006,2638.15533,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NJ,New Jersey,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NJ,New Jersey,IND,industrial,11524.0,10.66,57.26373,537.15445,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NJ,New Jersey,COM,commercial,519876.0,12.91,416.87774,3228.96011,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NJ,New Jersey,ALL,all sectors,4123770.0,13.95,896.99051,6429.981,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NH,New Hampshire,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NH,New Hampshire,RES,residential,627770.0,20.3,65.65114,323.43424,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KS,Kansas,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KS,Kansas,IND,industrial,24740.0,7.58,70.63449,932.38553,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KS,Kansas,COM,commercial,234956.0,10.81,149.45348,1382.84996,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,KS,Kansas,ALL,all sectors,1536962.0,10.86,388.26111,3576.03648,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IA,Iowa,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IA,Iowa,RES,residential,1389850.0,14.11,150.12649,1063.70576,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IA,Iowa,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IA,Iowa,IND,industrial,8750.0,7.76,161.58123,2082.12679,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IA,Iowa,COM,commercial,240895.0,11.26,109.09442,969.07977,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IA,Iowa,ALL,all sectors,1639495.0,10.23,420.80214,4114.91231,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IN,Indiana,TRA,transportation,1.0,11.28,0.17211,1.52598,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IN,Indiana,RES,residential,2888081.0,12.88,331.74125,2574.81756,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IN,Indiana,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IN,Indiana,IND,industrial,18509.0,7.51,280.90267,3739.73104,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IN,Indiana,COM,commercial,359716.0,11.06,220.65763,1994.57425,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IN,Indiana,ALL,all sectors,3266307.0,10.03,833.47367,8310.64883,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IL,Illinois,TRA,transportation,3.0,7.74,2.96624,38.30588,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IL,Illinois,RES,residential,5310008.0,13.42,495.63631,3692.80555,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IL,Illinois,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IL,Illinois,IND,industrial,5728.0,6.23,225.08406,3613.1791,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IL,Illinois,COM,commercial,622495.0,9.07,364.28333,4016.97975,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,IL,Illinois,ALL,all sectors,5938234.0,9.58,1087.96994,11361.27029,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ID,Idaho,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ID,Idaho,RES,residential,762213.0,10.27,60.57736,589.80435,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NH,New Hampshire,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NH,New Hampshire,IND,industrial,3195.0,12.59,20.54937,163.17148,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NH,New Hampshire,COM,commercial,108432.0,15.64,55.01592,351.71864,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NH,New Hampshire,ALL,all sectors,739397.0,16.85,141.21643,838.32436,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NV,Nevada,TRA,transportation,1.0,8.79,0.06295,0.71594,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,NV,Nevada,RES,residential,1203721.0,11.77,159.2198,1352.54834,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ID,Idaho,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ID,Idaho,IND,industrial,28710.0,7.08,75.54616,1066.67995,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ID,Idaho,COM,commercial,111961.0,8.11,41.90923,516.98584,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ID,Idaho,ALL,all sectors,902884.0,8.19,178.03275,2173.47013,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,HI,Hawaii,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,US,U.S. Total,ALL,all sectors,154672832.0,10.74,34526.16689,321461.60493,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACN,Pacific Noncontiguous,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACN,Pacific Noncontiguous,RES,residential,727541.0,29.24,106.69991,364.91989,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACN,Pacific Noncontiguous,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACN,Pacific Noncontiguous,IND,industrial,1959.0,23.67,97.2661,410.84052,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACN,Pacific Noncontiguous,COM,commercial,115003.0,25.28,118.16118,467.47662,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACN,Pacific Noncontiguous,ALL,all sectors,844503.0,25.91,322.12719,1243.23704,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MA,Massachusetts,COM,commercial,410747.0,16.55,340.73517,2058.67167,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MA,Massachusetts,ALL,all sectors,3217567.0,17.86,722.39791,4044.75955,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MD,Maryland,TRA,transportation,5.0,7.32,3.66912,50.09469,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MD,Maryland,RES,residential,2350355.0,13.25,295.6477,2231.66816,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MD,Maryland,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MD,Maryland,IND,industrial,8940.0,7.67,23.83891,310.83398,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MD,Maryland,COM,commercial,256036.0,9.81,240.94766,2455.62323,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,MD,Maryland,ALL,all sectors,2615336.0,11.17,564.1034,5048.22006,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ME,Maine,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ME,Maine,RES,residential,694205.0,18.18,60.14622,330.85118,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ME,Maine,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ME,Maine,IND,industrial,2740.0,8.97,13.65898,152.26323,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ME,Maine,COM,commercial,97808.0,12.48,38.22737,306.18775,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,ME,Maine,ALL,all sectors,794753.0,14.19,112.03256,789.30216,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,LA,Louisiana,TRA,transportation,1.0,9.65,0.10759,1.11508,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,LA,Louisiana,RES,residential,2079026.0,9.93,291.35419,2935.05122,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,LA,Louisiana,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,LA,Louisiana,IND,industrial,19386.0,5.31,175.02608,3297.06135,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,LA,Louisiana,COM,commercial,293959.0,8.82,193.92558,2198.08821,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,LA,Louisiana,ALL,all sectors,2392372.0,7.83,660.41343,8431.31587,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACC,Pacific Contiguous,TRA,transportation,19.0,8.84,6.547,74.04234,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2019-06,PACC,Pacific Contiguous,RES,residential,18583589.0,17.16,1722.65289,10038.70703,number of customers,cents per kilowatthour,million dollars,million kilowatthours
